candidateID,candidate_name
JBq7PKTsA0,Noor M. Junejo
1VQilEltrX,Altaf Hussain Rind
WeO8lGgr96,M. Khan Junejo
Z8Majj2m9z,Roshan Din Junjeo
S6foaNGYgg,Ghulam Hussain Alias Babu
KsaIrNijEP,Syed Ijaz Ali Shah Sheerazi
sL2JtTD3O2,Syed Ghulam Mustafa Shah
ceUspwLqzi,Mir Murtaza Bhutto
94mDjcEn1M,Syed Shafqat Hussain Shah Sheerazi
MZulcxso7l,Abdur Rehman Memon
1gpu6xUjPi,Syed Ghulam Akram Shah Sheerazi
fgfzrNon5I,Arbab Wazir Ahmad Memon
dPkdDM54SY,Molvi Haji Abdul Ghafoor Qasmi
KxIwc4mFKU,Mian Ijaz Ahmad Shafi
8fdITkjqVC,Syed Masroor Ahsan
N87KKnxZaL,Qamus Gul Khattak
z9Dwcjb6Fe,Qari Sher Afzal Khan
0MEGY1KCGh,Mustafa Kamal Rizvi
8xhLV0byzd,Shamsher Ahmad Khan
IEfFL0vR8S,Abdullah Baloch
apjYlVFW5W,Abdul Hameed
u2s3ZZfvNS,M. Arshad Qureshi
SU7U7P3Uow,M. Irfan Khan
81XzqBu6Fg,Jamshed Ahmad Khan
pPWAg6kcPR,Shafiq Ahmad Qureshi
y9say42APH,M. Afaq Khan
3UAK4RW798,Alhaj Shamimuddin
gnjYQ6AK5k,Abdul Sattar Afghani
fjQRcwAZ9R,Qazi M. Haleem
THoHfArzf9,Ghulam Mujtaba
OGLu36OD4E,Ali Asghar Alawi
xaUtJ8d6gF,Syed Shamoon Abrar
MMDnMkZBNZ,A. K. Shams
e8SWCszfRg,Aziz Ahmad
poPCumw8bD,M. Younas
dhlS456zzC,Wazeer Ahmad Jogizai
CUOoy64q1P,Syed Khalid Hussain Rizvi
gcE74iY1F6,M. Abdul Haseeb Farooqi
VyZ4Sco6cO,M. Ahmad Siddiqi
GYXOCRqgis,Mustafa Kamal Rizvi
4IXpeNV6iI,Dost M. Faizi
4AynfRUHAj,Niamatullah Khan
64jnBggDJf,Tahir Khan
5vgocbF19K,Anwar Ahmad Qureshi
BgnK8Tjz9i,Kunwar Khalid Younas
zRw1ahf1Gi,Molana M. Asad Thanvi
VcLXnamaDq,Ameer Ali Pattiwala
MdRd2PjxF7,Tanveer Hussaini
fxRmkQVHMO,M. Zahid Qureshi
259v6FrLgR,Hafiz M. Taqi
MvEmQpHJ0w,Shah Farid-Ul-Haq
uHZtOTq5A4,Abdul Hameed Qureshi
RBbXKhiSSI,Dr. Shiraz Allauddin Shirazi
wKMCkm34Zk,Raisa Mohani
dBHASJhkTq,M. Siddiq Rathor
hWSVQbrZ60,Ahtasham Ghazi
VI8jCZrU4Z,Dr. Saghir Ahmad
P5ZwcxfGWC,Saleem Fahmi (Rtd)
6LcQ7sUAXO,Muzaffar Ahmad Hashmi
M9n22h02Xb,Hamza Ali Qadri
3P9dB5VxKG,Syed Saeed Hassan
THOgchygys,Molana M. Asad Thanvi
WlbMFb1BUE,Syed Irshad Ali Jaferi
SJQE0vZkcO,Farooq Ahmad
7Yvo2KQXml,Farhan Zia
yYVOFl00NT,M. Saghir Qureshi
a6PMOtJF1t,Syed Mazhar Taqi Rizvi
PoMAeIhS6a,Badar Iqbal
H1aPt5HHw5,S. M. Haider
Ch3L3LwgQo,M. Saleem
KutWWfTpwM,Syed M. Abid Shah
GqfKVmAuRT,Syed Tahawar Ali
b2iQWWNvm9,Ahmad
Wpoe9w04qp,M. Younas Baloch
UIpicyoJi1,Mir Murtaza Bhutto
VRUMMfCcE1,Pir Mukhtar Ahmad Jan
GRgDNagzAK,"Abdul Aziz Khan Khilji, Adv."
oaEoqCavwa,M. Ishaq Shehzad
FD9QGf2vNP,M. Yousaf Khan
WKR4UmhwBw,M. Yousaf Haji Hashim
HydB7Bji8K,Abdur Rahim Baloch
y3VP4Nydwc,M. Ayub
HkmXm2j38x,Syed Abbas Shah
jFsotuiUZV,Molvi Ali Akbar
j9ZCbf88y2,Ahmad Nawaz Khan
Sh9ljzxH1Q,Haji Molvi Noor Ahmad Shah
6buLtn4AFm,Khaliq Dad Khan
Ppqe0b7TYW,Molvi Hafizur Rahman Madni
mvZeCHIteY,Zafar Ali Khan
GjcMKZbYdO,Haji Umer Daraz Alias Madaraz
FNp9QBiU3B,Abdul Aziz Memon
3rjU27FU5N,Haji M. Hanif Tayyab
955Z7D1ZPl,Molana Shah Ahmad Noorani Siddiqi
tbUZhmaeL6,Hukam Khan
wikntGN3Wz,Haji M. Asheqeen
ljENSw40sc,Dr. M. Farooq Sattar
vFbp4YhwMB,Abdul Razzaq S/O Faqir Muhammad
wxXVKu4jCW,Abdul Razzaq S/O Abdul Sattar
hUFPftnB82,Shajar Ali Hoti
hmOPbCpT1H,Abdul Habib Memon
eFkzmGnRps,"Prof. Umer Farooq Khan, Adv."
0opQ2wxDdM,M. Dilawar
tPdBQ0C2MP,Abdul Qadir Lakhani
ED9lifXHAm,M. Ayub
aLGijmnuor,M. Ali Khan
a19P4cngdz,Iftikhar Hussain
uebeiSrYg1,M. Nazeer
cnjlBwlWCC,Haleem Ahmad Siddiqi
0GTMSvHGCr,Mian M. Akhtar Paganwala
M2zJIGM07B,Qazi Hussain Ahmad
hj6HLcGBAG,Abdul Karim Mando Khail
OlqArxX9Dj,Raja Arif Sultan Minhas
yB22mho81l,M. A. Jalil
y4PWVbnMyW,Shahzad Tariq
qOH9PP9Hsr,Qamr-Ul-Islam
H9wLqUuKtp,Mir Afzal
xF3mUsJUSX,Khalid Mehmood Shah
JJuywtqAXt,Mushtaq Mirza (Rtd)
Mksz4dH4ys,Umer Farooq Khan
FcJDFLt9W2,Abdul Qadir Lakhani
7xvAdsVRvm,Javed Siddiqui
YmrAh0LIVm,M. Kamil Sheikh
JkafXYqax8,M. Yousaf Qureshi
2Xwdi5J4Ma,Shah Baleeguddin (Rtd)
vE9EpAkSQh,Zuhair Akram Nadeem
lGyoWQqGch,Sheikh M. Saeed Chawla
pt5FOLHNjU,Muzaffar Hassan
5mCtvrfmav,Ghulam Murtaza Durrani
d4I60T8pe4,Ijaz Mehmood
VDy3yBmg1c,Iqbal Haider
6mKP9vFP1Q,Masood Naqvi
Rav5XrnWZM,Arshad Hussain
WVroBe0Opx,M. Arif
2i9lepfPoC,Haleem Ahmad Siddiqi
9N8GRGxjmi,Syed Abdul Bari Jilani
KPAfk2QNKT,Shahejehan
ZOOUS7Krcm,M. Zada
hhHuYTUqLR,Hassan Mussana Alvi
lQC8oOtd3W,Abu Bakar Shaikhani
AfNNsXdRie,Syed Munawar Hassan
PbuQHiR4GM,M. Zaman Mahsood
TiRXnnBnhm,Tahseen Zafar
yxq1iu1kcT,Khalid Bin Waleed
5g9xPoz8Qi,Inbisat Malik
ouJBTbu6Ip,Kh. M. Sharif-Ul-Islam
8tEVGvhYWs,Abdul Jabbar
SSfquavDWr,Raeesuddin
dFT7FospG8,Syed M. Saeed
K8bbSWM8Lt,M. Haneef Shaikhani
bveBj5YcVR,Mehmood Hussain
BBwmxDzPDH,Molana M. Asad Thanvi (Rtd)
YR1Iuc2GZS,Syed Abid Ali Jafri
QYMzlD4Ngt,Mohsin
nLjwkQwra9,Mushtaq Mirza (Rtd)
drBT6e2QoN,Azmat Khan (Rtd)
nM048YyaO8,"Dr. M. R. Zia Rana, Adv."
avEmsJwlyb,Rashid Naseem
1nFG17WpjO,M. Javed Siddiqi
bbnHkquOdo,Dr. Saleem Haider
41qJOzHNp8,M. Zahid Qureshi
ys2y9FYqoR,Muzaffar Ali Shujra
qKdqOZyEJ0,Mansoor Ahmad Sootwala
CqRFumrKbS,M. Ahmad Siddiqi
oFFGrcOuRQ,Haji Shaukat Islam
JLGZn0GSX3,M. Naim
q6YDzJXcwY,Rana Zulqarnain Khan
6WnSsD8Pg0,"M. Arif Khan, Adv."
zNZ1JrCXAq,M. Younas Khan
RTI15z1yeT,Khalil Ahmad Nanitalwala
yMu2ImPOLL,M. Aleem-Ur-Rehman
ZUa7n6XV90,"Qazi Khalid Ali, Adv."
aQqrs0g9j5,Tanveer Hussain Farooqi
nrfQB5CCqe,Prof. N. D. Khan
UwqFbjkAQ5,Dr. Rahim-Ul-Haq
eBPztjjEZs,Syed Mehtab Haider
aHWCsejqwF,Sheikh-Ul-Hadis Molana Abdul Shakoor Khairpuri
fYR46hghsZ,M. Zaman Yusufzai
STa32Bpf57,Sheikh Masood Abdur Rehman
BcqrdQaViq,Haji Jalal Khan
YGw78tG4dj,Mufti Abdul Aleem Qadri
66FfXOW81g,Syed Ahsraf Ali
Dd3ZAe9gnV,"Qazi Khalid Ali, Adv."
hZdU2lkE6F,Khalil Ahmad Nanitalwala
jdvhuwHsNL,Sitara Begum
HWtuPhayQ0,Azmat Hussain
krj51eOqht,M. Younas
gIQz0hqlq0,M. Ali Sheikh
VUl2iqXokg,Sher M. Baloch
Q030vSXMln,Aleem Adil Sheikh
0MfzE2gpBc,M. Usman Razi Khan
aDYeeQFlqW,Ijaz Ahmad Khan
uMmiL9PVGc,Aziz Ahmad
uOcv1atUo3,Shakeel Ahmad Khan
FpH7jTboT9,Hameed-Ur-Zafar
qprLSGFNBc,M. Kamal
pUCOA21sZP,Altaf Azad
mFnSWSYJ2d,Fatehyab Ali Khan
HSO1NljD5A,Pir Mukhtar Ahmad Jan
jPuYfnll2w,Haider Ali Molji
Hk3UnNDggv,Sohail Anwar
Fhj7VCdDmt,Mustafa Hussain Alias Jamal
gPGpvqGT4N,Azim Adil
LVaHkf6pMb,Ch. Abdul Razzaq
hx2OuBiw00,Mehmood Khan Achakzai
TI7uZaPpqj,Sardar Fateh M. M. Hasni
IuT9Mc3X4d,Molvi M. Saddiq Shah
eZMzosGiig,M. Yousaf Notezai
G1v59xuhRw,Abdul Majeed Khan
uloEdgsEO9,Nabi Dad
kWPyq2o9vO,Molvi Ameer Hamza Badani
IZeU8hjWit,Moheem Khan
q8Gxkgrg9Z,Fazila Alayani
WCC3ry5ANl,Haq Parat M. Saddiq Kurd
6ng7I9Vl0D,Mir Akram Khan
7D46IIetUK,M. Ismail Baloch
1cmuD7pnLE,Arbab Abdul Zahir Kasi
wph72Ef37L,Mir Abdul Khaliq M. Hasni
gzHxBT3dyR,Habib Jalib
j3VJYZBE7w,Nasir Hussain
46ykVQHzrX,Mehmood Khan Achakzai
5hIZsBZhNE,Molvi Abdul Ghani
1KCQwOuNe9,Nasrullah Khan Kakar
YSTi2Rm9BA,Haji Jilani Khan
MECJJvXWOq,Abdul Haleem Tareen
0s16jXtLCC,Haji Abdul Salam Kakar
4h8R10p692,Mehmood Khan Kakar
8eLZoXRUBL,Dr. Azam Jan
4WA5IX70cB,Haji Gul Muhammad
1BFHBZRzqG,Sardar M. Yaqoob Khan
DHw4VUu0X2,Mir Baz M. Khan Khetran
23FERekvzr,Mir Sohrab Khan
2lYodUGgTq,M. Azeem Khan
OCq8rV48rT,Abdul Hadi
VY76Vb04l5,Muzaffar Khan
ctakI2tIPt,Dur M. Khan
z0Z5IoqjTH,Said Ahmad
SurPBsSGFZ,Mir Haji Tareen
fHKKnPm8Zb,Wazeer Muhammad
cR3leLGz03,Mir Shah Jehan Khan Khetran
QxjJWKEHzY,Abdul Sattar
I4K1khI09B,Zarghoon Khan
Btm8Ln8PGT,Lal M. Khan
IjB12dtRpP,Arbab M. Jehangir Khan
wQrVFL6g2j,Abdur Rehman Khan
j8SZa1pSq4,M. Azam Khan Chishti
q0cGei9zun,Arbab M. Humayum
3UmPLFQNiD,"Mursalin Khan, Adv."
5c5SrbFbDc,Arbab Mushtaq Ahmad
opnn03Jc5L,M. Kabir Khan
vcyUQx2B6w,"Amir Nawaz, Adv."
vzZ9wpF35V,Khuaja Attaullah
lxzCbXUd5h,Ahmad Jan
MfZ7eS17hD,Haji Amir Nawaz Khan
g5bhOIrnpZ,Munawar Khan
BUYKN0E5y6,Mufti M. Anwar Shah
2feUDg2Tyk,Nawab M. Ayyaz Khan Jogezai
pUKjs44Fcg,Molvi M. Khan Sherani
B1QuVV3wnY,Molvi M. Shafiq
RZfQV3hCxh,Malik M. Shafiq Jalalzai
5nvITS1ta8,M. Anwar Mandokhel
EXcRBODv7M,Haji Ahmad Dir Mandokhel
ZyuXaKw5AX,Sardar Yar M. Khan
WQF5dJod4Q,Dr. Abdul Hayee
EB7VejJEGh,Sardar Dhani Bakshah
lS8Gw9bPPc,Molana M. Abdul Malik Shah
O6OaREH8Ul,Fazal Haq
c5ayVXvnoM,Sardar Chakar Khan (Rtd)
LF6hYfVhwc,Mir Nabi Bakhsh (Ret)
QoANqysl5w,Nawab Zulfiqar Ali Magsi (Rtd)
S8lDdQa3SA,Saleh Muhammad (Rtd)
nduNzKQs1A,M. Murad Abra (Rtd)
Ba9qML379i,Nawab M. Akbar Khan Bugti
peK1amX3Gg,Molvi Attaullah
qHDJ465DFp,Abdur Rahim Ziaratwal
pzUvvvkFoM,Ajab Khan
9q9e1xgAeO,Abdul Malik Panezai
wjPmePd2Cd,Mir Zafarullah Khan Jamali
xYYyVq85cS,Mir Nabi Bakshah Khoso
cSrB1Tw3XK,Mir Abdul Rahim Khan Rind
736YquWdfs,Molvi Abdullah
xNRb34VkA2,Molvi Abdul Ghafoor Haideri
Xed8e8hVVY,M. Akhtar Mengal
kllqvBk9Fn,Mir Abdul Karim Nowsherwani
owWMqXHcHz,Mir Abdullah Jan
jtt1hGz7Z0,Prince Mohyuddin Baloch
jy3EuFKQ99,Mir Abdul Khaliq M. Hussani
2rvUGjmdET,Mir Husssain Bakshah Bangulzai
miUTNtE90P,Sardar Sanaullah
tPMERhbExo,M. Ayub
3sJfkjQOD2,Mir Hasil Khan
g4FCK40qno,Mir Gohar Khan
9mbwf9LxE8,Mir Khair Jan Baloch
GzLTThzDWQ,Abdul Majeed
xfLz8RRR8m,Rustam Khan
04JNk92wb3,Ghulam Akbar Lasi
SsrHIFWIWF,Jam M. Yousaf
fSfqh3yyQx,Abid Rahim Rorabi
8omsL0tukt,Haji M. Razman
MR9mWNcwHz,Amanullah Gichki
4rMWkRu4h5,Dr. M. Yaseen
KfuxzTidSj,Mir Bizen Bizenjo
yvuazbMXDj,Waja M. Hussain
cptDoqTgGD,M. Ismail
K2HZ2R9ENc,Dr. M. Haider Baloch
kP8JxlBbux,Molana Abdul Haq
AB7oRIoLQF,Qazi Ghulam Rasool
SKVz7qK3Ci,Amanullah Gichki
IPamVDxehC,Sardar Ahmad Jan
MPS01rMwto,Manzoor Khan
jLPz2bPTVz,Mian Gul Aurangzeb
fkIlfXyrf2,Obaid-Ur-Rehman
lAYjOLeVO7,Haji Khaliq Dad Khan
x2f2Itc2zg,Abdul Wadood Khan Alias Ayeen Khan
513zAWGhfE,M. Afzal Khan
hYJuo7wk2D,Shujaat Ali Khan
LqHnWmz3lb,Sarenzeb Khan
ztqOw3W92H,Abdul Jabbar Khan
5BNWOTx4oB,Abdul Matin Khan
9BbpiZlu5y,Haji Fazl-E-Raziq
0EGOSsX4R4,Fanoos
NH50QbexE7,Molana Abdur Rehman
rzV6DtChP8,M. Sehrab Khan
90YNyXNtpb,Molana Abdur Rahim
RjwJmEeIAk,Zauja M. Sulaiman Khan
ZlRdYWklmE,Shahzada Mohyuddin
TTPdgdsaxw,Ghulam Nabi Khan
Q1JtxdEual,Syed Qasim Ali Jan
CBBEgWzJHK,Sahabzada Fatehullah
ciuYohLhSw,Najmuddin
3MDg5viiFs,Akhunzada Bahrawar Saeed
9IWEiIiTNt,Liaqat Ali
9S13QmHYcJ,Baroz
F67R2yA3kM,Abdur Rehman Khan
6nCUcy2osE,Haji Tahir Akbar
xKICwwJ9Mu,Gul M. Khan
NEI2xJX5fk,Haji Zahir Shah
YbfQVRdF1G,Bakht Jamal
dssVZ6YDDf,Nayar Zaman
4h625fBEdp,Haji Firdus
teo23DT3VP,Jan Said
rue97iqbT5,Said Qahar
KYGO5ZEV4U,Ajaml Khan
5oazrWCM3i,Malik Raham Din
4Ncwjp83ah,Fazl-E-Manan
UliLgDdwsg,Said Mehmood Jan
gAxxwO8TxK,"M. Iqbal Khan Mohmand, Adv."
XsykTvcopY,Zarif Khan
3V6k3vxR8N,Malik Noor Jan
P1JdY347xv,M. Akram Khan
20Rk1ySgrK,Abdur Rahim Khan
m7GQV39HTg,Haji Haya Khan
r7kUeK30b3,Dr. Bakht M. Khan
tO3boyARwQ,Haji M. Iqbal
lFnsCFgB1I,Malik Jan M. Khan
bTKQXtfBgW,Haji Sher Ali
6nS5DSbjUg,Malik Zareen Khan
nmEEgMdsG2,Malik Ismail Sher
wKt0zNmQO0,Malik Khaista Gul
ZmwcOae9Vr,Malik M. Afzal
HnK3LoknNa,Zulfiqar Ali
JGItzuS3k8,Haji Kamal Hussain
3JBIVUeRV1,Haji Barang
8kMfLYKaxi,Sardar Syed Mian
28DKS9DKFv,Syed Yousaf Hussain
KBQAbd5ndC,Malik M. Alam Khan
sJsnf1xIWA,Mardan Ali
i5hlq98OKm,Zawar Hussain (Retired)
FjzzU0bAdE,Haji Baz Gul (Retired)
K4wAT0NSCN,Akhunzada M. Saeed
YzdtYAa1RN,Fakhr-Uz-Zaman Khan
4KcuG5PLDl,Haji Gul Akbar
5sQkaZ1S0M,Malik Noor Ahmad Khan
7tjnaulXvh,Hameed Khan
DRUlTjgngc,Malik Amanullah Khan
lU8yQRz3kP,Abdul Manan Bangash
Sfl6iyjCpv,Haji Lal Baz Khan
vrD4YXn8wp,Haji Shundi Gul (Retired)
TSSrdozyj9,Malik Hussain Jan
09ubWJkkvy,Malik Mehboob Ali Khan Bangash
lz50SH15B7,"Mir Zaman Bangash, Adv."
kZo6Frinun,"Mohabat Khan Bangash, Adv. (Retired)"
JimmW4cRX2,Sohbat Khan
25AfDeXIEd,Syed Zahir Shah
LJV8ITpAdm,Haji Mir Akbar Jan
mNchwWj5hr,Haji Zarin
OwoZbZtnaE,Malik Khaista Jan
maHsDTH7Do,Malik M. Khan
qOIMaqB1Wy,Syed Askar Ali Shah
9oBKkuMMH5,M. Afzal
BeTLABUdz1,Alhaj Ghazi Said Jamal
hGjM0Mdis9,M. Azad Gul
PTlxJQgjsR,Col. Amanullah Khan
h5fuOklSYB,Malik Spin Gul
TcsqWwgpk0,Syed Munir Said
1DHj5VRgQh,Hakim Jan
WxwYg4DASJ,Said Ahmad
CiMHAWEuX1,Khial Shah
TKM8VyPeCJ,Gul Azam
bN5R8HrUxP,Arbab M. Zahir
F68UKtkSKo,Sardar Ali
U0313ZWhWJ,"Abdul Haseeb, Adv."
SFskYXxGjN,Arsala Khan
tLJ0Phiab4,M. Ajmal Khan
uumFCiHmEg,M. Sharif
ssJ9gYTp3q,Sahib Gul
8scg57RsbU,Pir Sahib Khan
z5FdKErTY0,Qadir Khan
Tx0AvMijXc,Jan Muhammad
QElKqIgAI8,Khalifa Abdul Latif
Ebt5EqXeRH,Naimatullah
wiX0HqDG7x,Shair Khan
eyg4AnBYAz,Shirin Akbar
11zMaFtNOP,Abdul Qayoom Khan
PSBLQyVOCj,Molvi M. Saleh Shah
PqHyWpIbca,Lal Muhammad
9dB5y6rzPE,Makhamadi (M. Khan)
0NAFvvLk9G,M. Akram Khan
35PXXN4hCi,Bismillah Khan
9n0hNvhpGp,Molvi M. Sharif
jYJlEeVyak,Mian Shah Jehan
PAW1QGq32g,Burhanuddin
SkECze7NRg,Hafiz M. Jan
cOJk58bEV7,Molvi M. Sadiq
ff2bMZMvLy,M. Akbar
1AvPfVQ8Gb,M. Rahim Alias Bahadar
DooIc4gKJw,Malik Ali Khan
XFnoNuPawU,Alif Muhammad
CztVvwEpxX,M. Ihsanullah
slbU94NyaI,Haji M. Shah
IHDcIbbypW,Haji Taj Muhammad
anWjh0NauE,Haji Gul Sher Khan
GWRj3CVw1B,"Abdul Latif Afridi, Adv."
v2RCZPIVjU,Malik M. Daood
BCDtyQ1rtg,Haji Zar Faqir
aHvvkobri0,Haji Gul Muhammad
3bAmfQQFmv,Malik Waris Khan
U2iLs7wwR8,Malik M. Ishaq
Mtr1l245Zv,Haji M. Gulab
4hyYwbseYt,Ali Akbar
yuGj167g1s,Haji Jamal Gul
VV39zIdKZe,Haji Shahji Gul
sTPcfH6rss,M. Sattar
ni5JZqp5Te,Sultan Muhammad
HoszAvM1R8,Ghazi Khan
OO2u4htF7e,Haji Abdul Latif
7x6uRvXjGB,Shakirullah Jan
vjXAA2YTLx,Bakhmal Khan
509YBc2TUG,Haji M. Hasham
Fm8XURWpzX,Haji M. Nasim
jQ89B0oldI,Khiali Khan
FT4FzGODbr,Mehmood Khan
Xk2O2NioMF,M. Munir Afridi
jJYwiynLWY,Haji Said Jan
5v6FsgZfZZ,Malik M. Zaman
QYS3CH4aNs,Malik Shah Wali
4dfSx56SL6,Haji M. Nawaz Khokhar
mreuvmSYn5,Syed Nayyar Hussain Bukhari
WASquCsnLo,Maj. (R) Tariq Mehmood
Hj202D8gZm,Ch. M. Aslam
wRvpU5qkyc,Mian Mumtaz Rabbani
oHT16IibBS,M. Ashraf
8l6wP6jeI3,Syed Liaqat Hussain Banori (Retired)
JHwZscIK5R,Fauzia Saleem Abbas
FbAfFRCnNq,Wasal Ahmad Shahid
5v6IWy5jxi,M. Riaz
Rd6RGl761B,Arshad Ali Khan
3RzMZRxqEf,Shahid Khaqan Abbasi
eQtHGhQ9dv,Col. (R) Habib Khan
GyHt4yXvdn,Raja Imtiaz Ahmad Taj
ZvrrmzAfMT,Raja M. Iftikhar
AeHYdh8aSZ,M. Aziz Abbasi
VvNbTxWh5x,Ch. M. Riaz
UwKqfVQjLi,Raja Abdul Aziz Bhatti
OHwe9rb6Ir,Raja M. Zaheer Khan
tI4y3Kuizk,Malik Mehboob Hussain
ua8g1QDSTR,Sheikh Rashid Ahmad
m1AgHoF4m3,Aga Riaz-Ul-Islam
tiJl2dq4A9,M. Akmal Mirza
xOWnNxvOR8,Haji M. Shafi
hAhPebVifs,Qari Abdul Malik
SJmO1KxD0P,Raja Abid Hussain
qjs0Lp4jx7,Haji M. Saleem Khan Scheema
HDO9iamEVZ,A.z. Malik Abdul Hamid Khan
2mZjnI590s,Raja Ijaz Hussain
9giqMJIS6K,M. Ijaz-Ul-Haq
SFjiXmOkQz,Raja Shahid Zafar
Ty1KaryGWy,Raja Shoaib Adil
9BOxKqd3Zo,Sardar Aftab Ahmad Mughal
M0J9I7LLj0,M. Inam-Ul-Haq
r3hrzKZyrB,Maj. Gen. (R) Naseerullah Khan Babar
LIeoA1wO6H,M. Ajmal Khan Khattak
rFccuQz1DK,Mirajuddin
0S437cNVDE,Mian Muzaffar Shah
5FLXjhlD9d,Ch. Nisar Ali Khan
kjAWZmE09V,Khan Ghulam Sarwar Khan
kF3K3zMrMK,Dr. M. Kamal
bU7T1WDUYF,Aftab Ahmad Sheikh
J23j9qqi5Q,Malik M. Aslam Khan
a2b1nV3mEo,Haji Mujadad Khan
Y5rVo4VNhH,Maqbool Illahi Saddiqui
Thodb3ADBn,Malik Lal Khan
2Bv8bKkdbV,Amir M. Khan
dlNSKuAMup,Malik Allah Yar Khan
RivByos29f,Sarfraz Hussain
iwXTvSdgPS,Lt. Gen. (R) Malik Abdul Majid
GthZclJrvR,Sardar M. Ashraf Khan
WNj1gKxa6S,"M. Sana-Ul-Haq, Adv."
a8QVW1J6dM,Sahabzada Pir Abdul Rahim Naqshbandi
LprLxFENXl,Sardar Mumtaz Khan
j10ZjmRkp8,Sardar Mansoor Hayat Tamman
A3hmCUGkEX,Fouzia Behraam
guY149b9ZT,Maj. Gen. (R) Tajmal Hussain Malik
ONoc3mY8NA,Raja M. Afzal Khan
UYaCG21wsg,Dr. Ghulam Hussain
kcaxRXX5jq,Molvi Rashid Ahmad Shahd
FRylx5vPdg,Mehdi Hassan Kiani
hCMjZfKTiU,Nawabzada Iqbal Mehdi Khan
rUjTbrUocX,Shahid Nawaz
tES2kUFKfp,Raja Irshad-Ul-Haq Kiani
SirUk6f0Az,Brig. (R) Ghulam Hussain Cheema
dbWwfV8A2u,Ihsan-Ul-Haq Paracha
OjoO5V7egV,Dr. Mobashar Ahmad Gujjar
lPTCUHv4e3,Dr. Tasaduq Hussain Cheema
0EkbfvmuIB,Inam-Ul-Haq Paracha
WBAtx4SzDh,Liaqat Hayat Badrana
7IQsLyM8Pr,Ch. Qadir Bakhsh Mela
vyEY9hrtmo,Dr. Khalid Ranjha
I9Av5NvLgF,"Rao Abdul Ghaffar Khan, Adv."
2fCd0H8DQR,Ch. Hafeezullah Cheema
70LM9rI8nu,Ahmad Zia-Ur-Rehamn Khan Lak
1bcxPyoBL0,Mumtaz Ahmad Kahloon
YTFnsl5v1N,Haji Javed Iqbal Cheema
BpbaxQCpUC,Malik M. Aslam Kachela
rjQHMzIIth,Anwar Kamal Pasha
AuvvxHNvbU,Rao Aftab Ahmad
SpXeXFMWkk,Ch. Abdul Hameed
xZwS52ODT3,Iftikhar Ahmad Kahloon
ewOMBg0tNN,M. Javed Iqbal
ZjBwux9x7U,Malik M. Akram Kachela
otdCdu2jep,Asfandyar Wali Khan
guMSkvVzil,Maj. (R) Mukhtar Ahmad Khan
qTbjW3GSHy,Ihsanullah Khan
uJoUMOSbc9,Ch. Anwar Ali Cheema
ng7DUE5TNZ,Riaz Ameer Alias Abdul Haq
syw7NPRgQ4,Ch. Sultan Ahmad Jaja
0BLfxdMRyc,Malik M. Naeem Khan
utI3qjXLp6,Malik M. Bashir Awan
jXFvff6u59,Qari Amanullah
Z7OHIkAGgX,Sardar Shujah M. Khan
bNwpLGBo3m,Malik Ghulam M. Khan Tiwana
5yiPXRNI9l,Ubaidullah Khan
7i9CTDOxYe,Gul Hameed Rokhri
wBEtu61qD8,Molana M. Abdul Sattar Khan Niazi
03nP3R0Y8a,M. Maqbool Ahmad Khan
tE6QY8iMlc,Sadaqatullah Khan
5QLCfrdowS,Haji Adam Khan
DF9CE082Mc,Haq Dad Khan
5jggDu8y2X,Dr. Sher Afghan Khan Niazi
OPTarg0nwO,Molana Abdul Sattar Khan Niazi
dlONBtxlRf,Humair Hayat Khan
PjAaGnkVnW,Dr. M. Shakir
4FB6jxKtOp,Haji Adam Khan
Hnj1Jy08D1,Sadar Rafiq Khan
NwtI06ZYxM,M. Zafarullah Khan
OvPWb3I5R0,Bashir Ahmad Khan
X8fax3RgMx,M. Afzal Malik
04P3IrjvfM,M. Ramzan Awan
zzehOAE5jF,Rashid Akbar Khan
DkiHXW006e,M. Zafarullah Khan Dhandla
kXRAG3K6vG,Syed Sabir Hussain Shah
cHFSXQfZxn,Rana Zahid Tauseef
33BDfmvg03,Umar Daraz Khan
fpmoCiHe6M,Mian Abdul Saboor Tariq
b2AuMvpPWk,Sadar M. Akbar Arain
PebaZVQoQe,M. Akbar Awan
nU7RuzJjqz,Mian Abdul Waheed
Ry8yetlF5c,Arif Hussain
siKuTIUQPP,Rai M. Aslam Khan
5y87jrwATO,Rai M. Tauseen
3hRzj5d7oB,Rai M. Jaffar Khan
BoUfECcAfv,Khan Shahadat Ali Khan Baloch
uPvQLE0wnu,Alhaj Mian Nasir Ali Khan
AULvh0gxuJ,M. Shoaib Alam
RzWEfFVGvP,Mirza M. Ahmad
UnsevwIVXR,Khanzada Khan
bGlqmkbn61,M. Sareer
BetLsSp3nq,Dr. Farooq
BYxKTWIYA9,Ch. M. Ilyas Ahmad
I23B4pS3iH,Ch. Talib Hussain
k3zGoljxYP,Ch. Naeem Tahir
M80ysdg0KF,Bashir M. Khan
nRwsC2hjiF,Sardar Dildar Ahmad Cheema
bCp9NtTHXS,Raja Nadir Pervaiz Khan
QbYkXxv33b,Ch. M. Bashir Randhawa
mCAz0dN0yf,Maj. Gen. (R) Mushtaq Ahmad Gill
QpRw7BXoxz,Ghulam Mustafa Bajwa
